[29036:55964:0220/135210.591:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[29036:44108:0220/135210.644:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[29036:55964:0220/135210.668:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[29036:55964:0220/135213.481:WARNING:external_registry_loader_win.cc(232)] Error observing HKLM: 5
[16700:39732:0220/135214.868:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-C01D6358C080560ED94248634D179D05 will be ignored
[29036:55964:0220/154248.034:ERROR:device_event_log_impl.cc(196)] [15:42:48.027] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Element not found. (0x490)
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: OptimizationGuide.ModelHandler.HandlerCreated.SegmentationChromeLowUserEngagement recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: OptimizationGuide.ModelHandler.HandlerCreated.SegmentationComposePromotion recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: OptimizationGuide.ModelHandler.HandlerCreated.SegmentationDeviceSwitcher recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: OptimizationGuide.ModelHandler.HandlerCreated.SegmentationSearchUser recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: OptimizationGuide.ModelHandler.HandlerCreated.SegmentationShoppingUser recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: OptimizationGuide.ModelHandler.HandlerCreated.URLVisitResumptionRanker recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: OptimizationGuide.ModelHandler.HandlerCreated.WebAppInstallationPromo recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: OptimizationGuide.OptimizationFilterStatus.HistoryClusters recorded 4 samples, mean = 0.5 (flags = 0x41)
0  --O                                                                       (2 = 50.0%)
1  --O                                                                       (2 = 50.0%) {50.0%}
2  ... 

Histogram: OptimizationGuide.OptimizationFilterStatus.ShoppingPagePredictor recorded 4 samples, mean = 0.5 (flags = 0x41)
0  --O                                                                       (2 = 50.0%)
1  --O                                                                       (2 = 50.0%) {50.0%}
2  ... 

Histogram: OptimizationGuide.OptimizationHintsComponent.MajorVersion2 recorded 2 samples (flags = 0x41)
627  -O                                                                        (1 = 50.0%)
629  -O                                                                        (1 = 50.0%)

Histogram: OptimizationGuide.PageContentAnnotations.AnnotateVisitResultCached recorded 4 samples, mean = 0.0 (flags = 0x41)
0  ----O                                                                     (4 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PageContentAnnotations.BatchRequestedSize.ContentVisibility recorded 1 samples, mean = 4.0 (flags = 0x41)
0  ... 
4  -O                                                                        (1 = 100.0%) {0.0%}
5  ... 

Histogram: OptimizationGuide.PageContentAnnotations.BatchSuccess.ContentVisibility recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PageContentAnnotations.JobExecutionTime.ContentVisibility recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PageContentAnnotations.JobScheduleTime.ContentVisibility recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PageContentAnnotationsService.ContentAnnotated recorded 4 samples, mean = 0.0 (flags = 0x41)
0  ----O                                                                     (4 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PredictionManager.DownloadServiceAvailabilityBlockedFetch recorded 98 samples, mean = 0.0 (flags = 0x41)
0  ------------------------------------------------------------------------O (98 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PredictionManager.FirstModelFetchSinceServiceInit recorded 1 samples, mean = 9991.0 (flags = 0x41)
0     ... 
8000  -O                                                                        (1 = 100.0%) {0.0%}
10165 ... 

Histogram: OptimizationGuide.PredictionManager.ModelAvailableAtRegistration.ClientSidePhishing recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PredictionManager.ModelAvailableAtRegistration.GeolocationPermissions recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PredictionManager.ModelAvailableAtRegistration.LanguageDetection recorded 2 samples, mean = 0.0 (flags = 0x41)
0  --O                                                                       (2 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PredictionManager.ModelAvailableAtRegistration.NewTabPageHistoryClustersModuleRanking recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PredictionManager.ModelAvailableAtRegistration.NotificationPermissions recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PredictionManager.ModelAvailableAtRegistration.OmniboxUrlScoring recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PredictionManager.ModelAvailableAtRegistration.PageTopicsV2 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PredictionManager.ModelAvailableAtRegistration.PageVisibility recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PredictionManager.ModelAvailableAtRegistration.SegmentationChromeLowUserEngagement recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: OptimizationGuide.PredictionManager.ModelAvailableAtRegistration.SegmentationComposePromotion recorded 1 samples, mean = 0.0 (flags = 0x41)
