[44236:44240:0213/213217.974:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[44236:44700:0213/213218.021:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[44236:44240:0213/213218.044:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[44236:44240:0213/213220.701:WARNING:external_registry_loader_win.cc(232)] Error observing HKLM: 5
[20588:42848:0213/213221.687:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-2EA7CC29B99CA042DDF1DA871319619B will be ignored
[44236:44240:0213/213224.722:ERROR:device_event_log_impl.cc(196)] [21:32:24.719] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Element not found. (0x490)
4  ------O                                                                   (6 = 85.7%) {0.0%}
5  ... 
8  -O                                                                        (1 = 14.3%) {85.7%}
9  ... 

Histogram: Memory.Experimental.Gpu2.PartitionAlloc.AddressSpace.BRPPoolUsage.After1H recorded 5 samples, mean = 4.8 (flags = 0x41)
0  ... 
4  ----O                                                                     (4 = 80.0%) {0.0%}
5  ... 
8  -O                                                                        (1 = 20.0%) {80.0%}
9  ... 

Histogram: Memory.Experimental.Gpu2.PartitionAlloc.AddressSpace.ConfigurablePoolLargestAvailableReservation recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: Memory.Experimental.Gpu2.PartitionAlloc.AddressSpace.ConfigurablePoolLargestAvailableReservation.After1H recorded 5 samples, mean = 0.0 (flags = 0x41)
0  -----O                                                                    (5 = 100.0%)
1  ... 

Histogram: Memory.Experimental.Gpu2.PartitionAlloc.AddressSpace.ConfigurablePoolUsage recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: Memory.Experimental.Gpu2.PartitionAlloc.AddressSpace.ConfigurablePoolUsage.After1H recorded 5 samples, mean = 0.0 (flags = 0x41)
0  -----O                                                                    (5 = 100.0%)
1  ... 

Histogram: Memory.Experimental.Gpu2.PartitionAlloc.AddressSpace.RegularPoolLargestAvailableReservation recorded 7 samples, mean = 16376.0 (flags = 0x41)
0      ... 
15988  -------O                                                                  (7 = 100.0%) {0.0%}
17653  ... 

Histogram: Memory.Experimental.Gpu2.PartitionAlloc.AddressSpace.RegularPoolLargestAvailableReservation.After1H recorded 5 samples, mean = 16376.0 (flags = 0x41)
0      ... 
15988  -----O                                                                    (5 = 100.0%) {0.0%}
17653  ... 

Histogram: Memory.Experimental.Gpu2.PartitionAlloc.AddressSpace.RegularPoolUsage recorded 7 samples, mean = 4.0 (flags = 0x41)
0  ... 
4  -------O                                                                  (7 = 100.0%) {0.0%}
5  ... 

Histogram: Memory.Experimental.Gpu2.PartitionAlloc.AddressSpace.RegularPoolUsage.After1H recorded 5 samples, mean = 4.0 (flags = 0x41)
0  ... 
4  -----O                                                                    (5 = 100.0%) {0.0%}
5  ... 

Histogram: Memory.Experimental.Gpu2.SharedImages recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: Memory.Experimental.Gpu2.SharedImages.Purgeable recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: Memory.Experimental.Gpu2.Skia recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: Memory.Experimental.Gpu2.Skia.SkGlyphCache recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: Memory.Experimental.Gpu2.Skia.SkResourceCache recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: Memory.Experimental.Gpu2.Small.Discardable.FreelistSize recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
10 ... 

Histogram: Memory.Experimental.Gpu2.Small.Discardable.ResidentSize recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
10 ... 

Histogram: Memory.Experimental.Gpu2.Small.Discardable.VirtualSize recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
10 ... 

Histogram: Memory.Experimental.Gpu2.Small.Malloc.BRPQuarantined recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
10 ... 

Histogram: Memory.Experimental.Gpu2.Small.Malloc.BRPQuarantinedBytesPerMinute recorded 7 samples, mean = 5.3 (flags = 0x41)
0   -----O                                                                    (5 = 71.4%)
10  ... 
12  -O                                                                        (1 = 14.3%) {71.4%}
13  ... 
17  -O                                                                        (1 = 14.3%) {85.7%}
19  ... 

Histogram: Memory.Experimental.Gpu2.Small.Malloc.ThreadCache recorded 7 samples, mean = 187.7 (flags = 0x41)
0    ... 
169  -----O                                                                    (5 = 71.4%) {0.0%}
189  -O                                                                        (1 = 14.3%) {71.4%}
211  -O                                                                        (1 = 14.3%) {85.7%}
236  ... 

Histogram: Memory.Experimental.Gpu2.Tiny.Malloc.AllocatedObjects.ObjectCount recorded 7 samples, mean = 11286.1 (flags = 0x41)
0      ... 
10085  -----O                                                                    (5 = 71.4%) {0.0%}
11393  --O                                                                       (2 = 28.6%) {71.4%}
12871  ... 

Histogram: Memory.Experimental.Gpu2.Tiny.Malloc.BRPQuarantinedCount recorded 7 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -------O                                                                  (7 = 100.0%) {0.0%}
3  ... 

Histogram: Memory.Experimental.Gpu2.Tiny.Malloc.BRPQuarantinedCountPerMinute recorded 7 samples, mean = 12.1 (flags = 0x41)
0   ... 
5   --O                                                                       (2 = 28.6%) {0.0%}
6   ---O                                                                      (3 = 42.9%) {28.6%}
7   ... 
16  -O                                                                        (1 = 14.3%) {71.4%}
18  ... 
37  -O                                                                        (1 = 14.3%) {85.7%}
42  ... 

Histogram: Memory.Experimental.Gpu2.Tiny.Malloc.SyscallsPerMinute recorded 7 samples, mean = 12.1 (flags = 0x41)
0   ... 
3   ---O                                                                      (3 = 42.9%) {0.0%}
4   -O                                                                        (1 = 14.3%) {42.9%}
5   -O                                                                        (1 = 14.3%) {57.1%}
6   -O                                                                        (1 = 14.3%) {71.4%}
7   ... 
60  -O                                                                        (1 = 14.3%) {85.7%}
68  ... 

Histogram: Memory.Experimental.NetworkService2.Malloc recorded 7 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -------O                                                                  (7 = 100.0%) {0.0%}
3  ... 

Histogram: Memory.Experimental.NetworkService2.Malloc.AllocatedObjects recorded 7 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -------O                                                                  (7 = 100.0%) {0.0%}
2  ... 

Histogram: Memory.Experimental.NetworkService2.Malloc.CommittedSize recorded 7 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -------O                                                                  (7 = 100.0%) {0.0%}
3  ... 

Histogram: Memory.Experimental.NetworkService2.Malloc.Fragmentation recorded 7 samples, mean = 39.6 (flags = 0x41)
0   ... 
37  -O                                                                        (1 = 14.3%) {0.0%}
38  O                                                                         (0 = 0.0%) {14.3%}
39  -O                                                                        (1 = 14.3%) {14.3%}
40  ----O                                                                     (4 = 57.1%) {28.6%}
41  -O                                                                        (1 = 14.3%) {85.7%}
42  ... 

Histogram: Memory.Experimental.NetworkService2.Malloc.Fragmentation.After1H recorded 5 samples, mean = 39.2 (flags = 0x41)
0   ... 
37  -O                                                                        (1 = 20.0%) {0.0%}
38  O                                                                         (0 = 0.0%) {20.0%}
39  -O                                                                        (1 = 20.0%) {20.0%}
40  ---O                                                                      (3 = 60.0%) {40.0%}
41  ... 

Histogram: Memory.Experimental.NetworkService2.Malloc.MaxAllocatedSize recorded 7 samples, mean = 7.0 (flags = 0x41)
